"country_name","country_code","region","year","indicator_name","value"
"Saudi Arabia","SAU","Middle East & North Africa","1984","Exports of goods and services (% of GDP)",34.52194
"Saudi Arabia","SAU","Middle East & North Africa","1984","Imports of goods and services (% of GDP)",45.22248
"Saudi Arabia","SAU","Middle East & North Africa","1984","Trade (% of GDP)",79.74442
"Saudi Arabia","SAU","Middle East & North Africa","1984","Merchandise trade (% of GDP)",59.55368
"Saudi Arabia","SAU","Middle East & North Africa","1984","Food imports (% of merchandise imports)",15.57918
"Saudi Arabia","SAU","Middle East & North Africa","1984","Fuel imports (% of merchandise imports)",0.6189811
"Saudi Arabia","SAU","Middle East & North Africa","1984","Ores and metals imports (% of merchandise imports)",1.190812
"Saudi Arabia","SAU","Middle East & North Africa","1984","Merchandise imports (current US$)",3.3696e+10
"Saudi Arabia","SAU","Middle East & North Africa","1984","Merchandise imports from high-income economies (% of total merchandise imports)",89.13129
"Saudi Arabia","SAU","Middle East & North Africa","1984","Food exports (% of merchandise exports)",NA
"Saudi Arabia","SAU","Middle East & North Africa","1984","Fuel exports (% of merchandise exports)",NA
"Saudi Arabia","SAU","Middle East & North Africa","1984","Ores and metals exports (% of merchandise exports)",NA
"Saudi Arabia","SAU","Middle East & North Africa","1984","Merchandise exports (current US$)",3.7545e+10
"Saudi Arabia","SAU","Middle East & North Africa","1984","Merchandise exports to high-income economies (% of total merchandise exports)",74.06459
"United States","USA","North America","1984","Energy imports, net (% of energy use)",9.513539
"United States","USA","North America","1984","Arms imports (SIPRI trend indicator values)",3.61e+08
"United States","USA","North America","1984","Exports of goods and services (% of GDP)",7.483444
"United States","USA","North America","1984","Imports of goods and services (% of GDP)",10.02568
"United States","USA","North America","1984","Trade (% of GDP)",17.50913
"United States","USA","North America","1984","Merchandise trade (% of GDP)",14.11491
"United States","USA","North America","1984","Food imports (% of merchandise imports)",7.171849
"United States","USA","North America","1984","Fuel imports (% of merchandise imports)",18.65054
"United States","USA","North America","1984","Ores and metals imports (% of merchandise imports)",3.43936
"United States","USA","North America","1984","Merchandise imports (current US$)",3.46364e+11
"United States","USA","North America","1984","Merchandise imports from high-income economies (% of total merchandise imports)",76.64578
"United States","USA","North America","1984","Food exports (% of merchandise exports)",16.81066
"United States","USA","North America","1984","Fuel exports (% of merchandise exports)",4.419735
"United States","USA","North America","1984","Ores and metals exports (% of merchandise exports)",2.879716
"United States","USA","North America","1984","Merchandise exports (current US$)",2.23976e+11
"United States","USA","North America","1984","Merchandise exports to high-income economies (% of total merchandise exports)",73.86611
"Canada","CAN","North America","1985","Energy imports, net (% of energy use)",-24.99845
"Canada","CAN","North America","1985","Arms imports (SIPRI trend indicator values)",8.47e+08
"Canada","CAN","North America","1985","Exports of goods and services (% of GDP)",27.59384
"Canada","CAN","North America","1985","Imports of goods and services (% of GDP)",25.26828
"Canada","CAN","North America","1985","Trade (% of GDP)",52.86212
"Canada","CAN","North America","1985","Merchandise trade (% of GDP)",47.04234
"Canada","CAN","North America","1985","Food imports (% of merchandise imports)",5.942284
"Canada","CAN","North America","1985","Fuel imports (% of merchandise imports)",6.0591
"Canada","CAN","North America","1985","Ores and metals imports (% of merchandise imports)",2.811425
"Canada","CAN","North America","1985","Merchandise imports (current US$)",8.064e+10
"Canada","CAN","North America","1985","Merchandise imports from high-income economies (% of total merchandise imports)",91.29677
"Canada","CAN","North America","1985","Food exports (% of merchandise exports)",9.288144
"Canada","CAN","North America","1985","Fuel exports (% of merchandise exports)",14.05075
"Canada","CAN","North America","1985","Ores and metals exports (% of merchandise exports)",8.450445
"Canada","CAN","North America","1985","Merchandise exports (current US$)",9.095e+10
"Canada","CAN","North America","1985","Merchandise exports to high-income economies (% of total merchandise exports)",88.66633
"Germany","DEU","Europe & Central Asia","1985","Energy imports, net (% of energy use)",41.39994
"Germany","DEU","Europe & Central Asia","1985","Arms imports (SIPRI trend indicator values)",8.9e+07
"Germany","DEU","Europe & Central Asia","1985","Exports of goods and services (% of GDP)",23.00195
"Germany","DEU","Europe & Central Asia","1985","Imports of goods and services (% of GDP)",25.07173
"Germany","DEU","Europe & Central Asia","1985","Trade (% of GDP)",48.07368
"Germany","DEU","Europe & Central Asia","1985","Merchandise trade (% of GDP)",46.9222
"Germany","DEU","Europe & Central Asia","1985","Food imports (% of merchandise imports)",12.08972
"Germany","DEU","Europe & Central Asia","1985","Fuel imports (% of merchandise imports)",19.5278
"Germany","DEU","Europe & Central Asia","1985","Ores and metals imports (% of merchandise imports)",5.237624
"Germany","DEU","Europe & Central Asia","1985","Merchandise imports (current US$)",1.58488e+11
"Germany","DEU","Europe & Central Asia","1985","Merchandise imports from high-income economies (% of total merchandise imports)",76.18104
"Germany","DEU","Europe & Central Asia","1985","Food exports (% of merchandise exports)",5.226433
"Germany","DEU","Europe & Central Asia","1985","Fuel exports (% of merchandise exports)",2.744041
"Germany","DEU","Europe & Central Asia","1985","Ores and metals exports (% of merchandise exports)",2.708037
"Germany","DEU","Europe & Central Asia","1985","Merchandise exports (current US$)",1.83933e+11
"Germany","DEU","Europe & Central Asia","1985","Merchandise exports to high-income economies (% of total merchandise exports)",77.93812
"France","FRA","Europe & Central Asia","1985","Energy imports, net (% of energy use)",54.21546
"France","FRA","Europe & Central Asia","1985","Arms imports (SIPRI trend indicator values)",1.5e+07
"France","FRA","Europe & Central Asia","1985","Exports of goods and services (% of GDP)",23.14318
"France","FRA","Europe & Central Asia","1985","Imports of goods and services (% of GDP)",23.53687
"France","FRA","Europe & Central Asia","1985","Trade (% of GDP)",46.68005
"France","FRA","Europe & Central Asia","1985","Merchandise trade (% of GDP)",37.8109
"France","FRA","Europe & Central Asia","1985","Food imports (% of merchandise imports)",10.99129
"France","FRA","Europe & Central Asia","1985","Fuel imports (% of merchandise imports)",22.25711
"France","FRA","Europe & Central Asia","1985","Ores and metals imports (% of merchandise imports)",3.939877
"France","FRA","Europe & Central Asia","1985","Merchandise imports (current US$)",1.08251e+11
"France","FRA","Europe & Central Asia","1985","Merchandise imports from high-income economies (% of total merchandise imports)",70.70042
"France","FRA","Europe & Central Asia","1985","Food exports (% of merchandise exports)",16.3178
"France","FRA","Europe & Central Asia","1985","Fuel exports (% of merchandise exports)",3.848527
"France","FRA","Europe & Central Asia","1985","Ores and metals exports (% of merchandise exports)",3.224641
"France","FRA","Europe & Central Asia","1985","Merchandise exports (current US$)",1.01674e+11
"France","FRA","Europe & Central Asia","1985","Merchandise exports to high-income economies (% of total merchandise exports)",67.37906
"Israel","ISR","Middle East & North Africa","1985","Energy imports, net (% of energy use)",96.27389
"Israel","ISR","Middle East & North Africa","1985","Arms imports (SIPRI trend indicator values)",3.1e+08
"Israel","ISR","Middle East & North Africa","1985","Exports of goods and services (% of GDP)",44.66013
"Israel","ISR","Middle East & North Africa","1985","Imports of goods and services (% of GDP)",58.26916
"Israel","ISR","Middle East & North Africa","1985","Trade (% of GDP)",102.9293
"Israel","ISR","Middle East & North Africa","1985","Merchandise trade (% of GDP)",68.12267
"Israel","ISR","Middle East & North Africa","1985","Food imports (% of merchandise imports)",9.57538
"Israel","ISR","Middle East & North Africa","1985","Fuel imports (% of merchandise imports)",16.40581
"Israel","ISR","Middle East & North Africa","1985","Ores and metals imports (% of merchandise imports)",3.034848
"Israel","ISR","Middle East & North Africa","1985","Merchandise imports (current US$)",1.0173e+10
"Israel","ISR","Middle East & North Africa","1985","Merchandise imports from high-income economies (% of total merchandise imports)",56.5309
"Israel","ISR","Middle East & North Africa","1985","Food exports (% of merchandise exports)",10.92761
"Israel","ISR","Middle East & North Africa","1985","Fuel exports (% of merchandise exports)",0.01050288
"Israel","ISR","Middle East & North Africa","1985","Ores and metals exports (% of merchandise exports)",2.635505
"Israel","ISR","Middle East & North Africa","1985","Merchandise exports (current US$)",6.26e+09
"Israel","ISR","Middle East & North Africa","1985","Merchandise exports to high-income economies (% of total merchandise exports)",76.29286
"Japan","JPN","East Asia & Pacific","1985","Energy imports, net (% of energy use)",81.52427
"Japan","JPN","East Asia & Pacific","1985","Arms imports (SIPRI trend indicator values)",1.982e+09
"Japan","JPN","East Asia & Pacific","1985","Exports of goods and services (% of GDP)",14.09481
"Japan","JPN","East Asia & Pacific","1985","Imports of goods and services (% of GDP)",10.7565
"Japan","JPN","East Asia & Pacific","1985","Trade (% of GDP)",24.85131
"Japan","JPN","East Asia & Pacific","1985","Merchandise trade (% of GDP)",22.22065
"Japan","JPN","East Asia & Pacific","1985","Food imports (% of merchandise imports)",13.92151
"Japan","JPN","East Asia & Pacific","1985","Fuel imports (% of merchandise imports)",43.75291
"Japan","JPN","East Asia & Pacific","1985","Ores and metals imports (% of merchandise imports)",8.909353
"Japan","JPN","East Asia & Pacific","1985","Merchandise imports (current US$)",1.30488e+11
"Japan","JPN","East Asia & Pacific","1985","Merchandise imports from high-income economies (% of total merchandise imports)",69.74251
"Japan","JPN","East Asia & Pacific","1985","Food exports (% of merchandise exports)",0.812085
"Japan","JPN","East Asia & Pacific","1985","Fuel exports (% of merchandise exports)",0.3064958
"Japan","JPN","East Asia & Pacific","1985","Ores and metals exports (% of merchandise exports)",0.9257768
"Japan","JPN","East Asia & Pacific","1985","Merchandise exports (current US$)",1.77164e+11
"Japan","JPN","East Asia & Pacific","1985","Merchandise exports to high-income economies (% of total merchandise exports)",75.30413
"South Korea","KOR","East Asia & Pacific","1985","Energy imports, net (% of energy use)",72.52665
"South Korea","KOR","East Asia & Pacific","1985","Arms imports (SIPRI trend indicator values)",7.46e+08
"South Korea","KOR","East Asia & Pacific","1985","Exports of goods and services (% of GDP)",29.78057
"South Korea","KOR","East Asia & Pacific","1985","Imports of goods and services (% of GDP)",29.22975
"South Korea","KOR","East Asia & Pacific","1985","Trade (% of GDP)",59.01032
"South Korea","KOR","East Asia & Pacific","1985","Merchandise trade (% of GDP)",59.20954
"South Korea","KOR","East Asia & Pacific","1985","Food imports (% of merchandise imports)",5.766874
"South Korea","KOR","East Asia & Pacific","1985","Fuel imports (% of merchandise imports)",23.56465
"South Korea","KOR","East Asia & Pacific","1985","Ores and metals imports (% of merchandise imports)",5.317704
"South Korea","KOR","East Asia & Pacific","1985","Merchandise imports (current US$)",3.1136e+10
"South Korea","KOR","East Asia & Pacific","1985","Merchandise imports from high-income economies (% of total merchandise imports)",76.49076
"South Korea","KOR","East Asia & Pacific","1985","Food exports (% of merchandise exports)",4.111569
"South Korea","KOR","East Asia & Pacific","1985","Fuel exports (% of merchandise exports)",3.067799
"South Korea","KOR","East Asia & Pacific","1985","Ores and metals exports (% of merchandise exports)",0.6839683
"South Korea","KOR","East Asia & Pacific","1985","Merchandise exports (current US$)",3.0282e+10
"South Korea","KOR","East Asia & Pacific","1985","Merchandise exports to high-income economies (% of total merchandise exports)",82.09309
"Saudi Arabia","SAU","Middle East & North Africa","1985","Energy imports, net (% of energy use)",-336.431
"Saudi Arabia","SAU","Middle East & North Africa","1985","Arms imports (SIPRI trend indicator values)",1.327e+09
"Saudi Arabia","SAU","Middle East & North Africa","1985","Exports of goods and services (% of GDP)",30.07111
"Saudi Arabia","SAU","Middle East & North Africa","1985","Imports of goods and services (% of GDP)",36.64241
"Saudi Arabia","SAU","Middle East & North Africa","1985","Trade (% of GDP)",66.71352
"Saudi Arabia","SAU","Middle East & North Africa","1985","Merchandise trade (% of GDP)",49.18581
"Saudi Arabia","SAU","Middle East & North Africa","1985","Food imports (% of merchandise imports)",14.94073
"Saudi Arabia","SAU","Middle East & North Africa","1985","Fuel imports (% of merchandise imports)",0.504543
"Saudi Arabia","SAU","Middle East & North Africa","1985","Ores and metals imports (% of merchandise imports)",1.168324
"Saudi Arabia","SAU","Middle East & North Africa","1985","Merchandise imports (current US$)",2.3622e+10
"Saudi Arabia","SAU","Middle East & North Africa","1985","Merchandise imports from high-income economies (% of total merchandise imports)",87.93206
"Saudi Arabia","SAU","Middle East & North Africa","1985","Food exports (% of merchandise exports)",0.2597873
"Saudi Arabia","SAU","Middle East & North Africa","1985","Fuel exports (% of merchandise exports)",96.37614
"Saudi Arabia","SAU","Middle East & North Africa","1985","Ores and metals exports (% of merchandise exports)",0.1169438
"Saudi Arabia","SAU","Middle East & North Africa","1985","Merchandise exports (current US$)",2.7481e+10
"Saudi Arabia","SAU","Middle East & North Africa","1985","Merchandise exports to high-income economies (% of total merchandise exports)",72.59822
"United States","USA","North America","1985","Energy imports, net (% of energy use)",11.53719
"United States","USA","North America","1985","Arms imports (SIPRI trend indicator values)",6.55e+08
"United States","USA","North America","1985","Exports of goods and services (% of GDP)",6.975559
"United States","USA","North America","1985","Imports of goods and services (% of GDP)",9.598655
"United States","USA","North America","1985","Trade (% of GDP)",16.57421
"United States","USA","North America","1985","Merchandise trade (% of GDP)",13.1427
"United States","USA","North America","1985","Food imports (% of merchandise imports)",7.032054
"United States","USA","North America","1985","Fuel imports (% of merchandise imports)",15.523
"United States","USA","North America","1985","Ores and metals imports (% of merchandise imports)",2.811416
"United States","USA","North America","1985","Merchandise imports (current US$)",3.52463e+11
"United States","USA","North America","1985","Merchandise imports from high-income economies (% of total merchandise imports)",78.76695
"United States","USA","North America","1985","Food exports (% of merchandise exports)",13.48731
"United States","USA","North America","1985","Fuel exports (% of merchandise exports)",4.854182
"United States","USA","North America","1985","Ores and metals exports (% of merchandise exports)",2.81506
"United States","USA","North America","1985","Merchandise exports (current US$)",2.18815e+11
"United States","USA","North America","1985","Merchandise exports to high-income economies (% of total merchandise exports)",74.25986
"Canada","CAN","North America","1986","Energy imports, net (% of energy use)",-22.0922
"Canada","CAN","North America","1986","Arms imports (SIPRI trend indicator values)",8.09e+08
"Canada","CAN","North America","1986","Exports of goods and services (% of GDP)",27.02965
"Canada","CAN","North America","1986","Imports of goods and services (% of GDP)",26.05282
"Canada","CAN","North America","1986","Trade (% of GDP)",53.08247
"Canada","CAN","North America","1986","Merchandise trade (% of GDP)",46.58329
"Canada","CAN","North America","1986","Food imports (% of merchandise imports)",6.185172
"Canada","CAN","North America","1986","Fuel imports (% of merchandise imports)",4.725962
"Canada","CAN","North America","1986","Ores and metals imports (% of merchandise imports)",2.822401
"Canada","CAN","North America","1986","Merchandise imports (current US$)",8.5494e+10
"Canada","CAN","North America","1986","Merchandise imports from high-income economies (% of total merchandise imports)",91.32956
"Canada","CAN","North America","1986","Food exports (% of merchandise exports)",9.256616
"Canada","CAN","North America","1986","Fuel exports (% of merchandise exports)",9.654047
"Canada","CAN","North America","1986","Ores and metals exports (% of merchandise exports)",8.458095
"Canada","CAN","North America","1986","Merchandise exports (current US$)",9.0329e+10
"Canada","CAN","North America","1986","Merchandise exports to high-income economies (% of total merchandise exports)",89.48874
"Germany","DEU","Europe & Central Asia","1986","Energy imports, net (% of energy use)",43.90763
"Germany","DEU","Europe & Central Asia","1986","Arms imports (SIPRI trend indicator values)",2.97e+08
"Germany","DEU","Europe & Central Asia","1986","Exports of goods and services (% of GDP)",21.34555
"Germany","DEU","Europe & Central Asia","1986","Imports of goods and services (% of GDP)",21.7402
"Germany","DEU","Europe & Central Asia","1986","Trade (% of GDP)",43.08575
"Germany","DEU","Europe & Central Asia","1986","Merchandise trade (% of GDP)",41.65765
"Germany","DEU","Europe & Central Asia","1986","Food imports (% of merchandise imports)",12.60394
"Germany","DEU","Europe & Central Asia","1986","Fuel imports (% of merchandise imports)",11.31068
"Germany","DEU","Europe & Central Asia","1986","Ores and metals imports (% of merchandise imports)",4.731276
"Germany","DEU","Europe & Central Asia","1986","Merchandise imports (current US$)",1.90872e+11
"Germany","DEU","Europe & Central Asia","1986","Merchandise imports from high-income economies (% of total merchandise imports)",78.3551
"Germany","DEU","Europe & Central Asia","1986","Food exports (% of merchandise exports)",5.125026
"Germany","DEU","Europe & Central Asia","1986","Fuel exports (% of merchandise exports)",1.59037
"Germany","DEU","Europe & Central Asia","1986","Ores and metals exports (% of merchandise exports)",2.338906
"Germany","DEU","Europe & Central Asia","1986","Merchandise exports (current US$)",2.43326e+11
"Germany","DEU","Europe & Central Asia","1986","Merchandise exports to high-income economies (% of total merchandise exports)",79.5144
"France","FRA","Europe & Central Asia","1986","Energy imports, net (% of energy use)",51.76178
"France","FRA","Europe & Central Asia","1986","Arms imports (SIPRI trend indicator values)",9.6e+07
"France","FRA","Europe & Central Asia","1986","Exports of goods and services (% of GDP)",20.2173
"France","FRA","Europe & Central Asia","1986","Imports of goods and services (% of GDP)",20.35852
"France","FRA","Europe & Central Asia","1986","Trade (% of GDP)",40.57582
"France","FRA","Europe & Central Asia","1986","Merchandise trade (% of GDP)",32.83803
"France","FRA","Europe & Central Asia","1986","Food imports (% of merchandise imports)",11.73181
"France","FRA","Europe & Central Asia","1986","Fuel imports (% of merchandise imports)",12.6271
"France","FRA","Europe & Central Asia","1986","Ores and metals imports (% of merchandise imports)",3.621354
"France","FRA","Europe & Central Asia","1986","Merchandise imports (current US$)",1.29401e+11
"France","FRA","Europe & Central Asia","1986","Merchandise imports from high-income economies (% of total merchandise imports)",74.52095
"France","FRA","Europe & Central Asia","1986","Food exports (% of merchandise exports)",16.29771
"France","FRA","Europe & Central Asia","1986","Fuel exports (% of merchandise exports)",2.678932
"France","FRA","Europe & Central Asia","1986","Ores and metals exports (% of merchandise exports)",2.644386
"France","FRA","Europe & Central Asia","1986","Merchandise exports (current US$)",1.24948e+11
"France","FRA","Europe & Central Asia","1986","Merchandise exports to high-income economies (% of total merchandise exports)",69.45234
"Israel","ISR","Middle East & North Africa","1986","Energy imports, net (% of energy use)",96.22582
"Israel","ISR","Middle East & North Africa","1986","Arms imports (SIPRI trend indicator values)",1.185e+09
"Israel","ISR","Middle East & North Africa","1986","Exports of goods and services (% of GDP)",39.45147
"Israel","ISR","Middle East & North Africa","1986","Imports of goods and services (% of GDP)",52.35455
"Israel","ISR","Middle East & North Africa","1986","Trade (% of GDP)",91.80603
"Israel","ISR","Middle East & North Africa","1986","Merchandise trade (% of GDP)",60.46844
"Israel","ISR","Middle East & North Africa","1986","Food imports (% of merchandise imports)",9.220673
"Israel","ISR","Middle East & North Africa","1986","Fuel imports (% of merchandise imports)",8.055449
"Israel","ISR","Middle East & North Africa","1986","Ores and metals imports (% of merchandise imports)",2.551509
"Israel","ISR","Middle East & North Africa","1986","Merchandise imports (current US$)",1.0806e+10
"Israel","ISR","Middle East & North Africa","1986","Merchandise imports from high-income economies (% of total merchandise imports)",66.19148
"Israel","ISR","Middle East & North Africa","1986","Food exports (% of merchandise exports)",9.365307
"Israel","ISR","Middle East & North Africa","1986","Fuel exports (% of merchandise exports)",0.01718738
"Israel","ISR","Middle East & North Africa","1986","Ores and metals exports (% of merchandise exports)",2.310614
"Israel","ISR","Middle East & North Africa","1986","Merchandise exports (current US$)",7.154e+09
"Israel","ISR","Middle East & North Africa","1986","Merchandise exports to high-income economies (% of total merchandise exports)",77.02933
"Japan","JPN","East Asia & Pacific","1986","Energy imports, net (% of energy use)",81.23058
"Japan","JPN","East Asia & Pacific","1986","Arms imports (SIPRI trend indicator values)",1.904e+09
"Japan","JPN","East Asia & Pacific","1986","Exports of goods and services (% of GDP)",11.09974
"Japan","JPN","East Asia & Pacific","1986","Imports of goods and services (% of GDP)",7.247444
"Japan","JPN","East Asia & Pacific","1986","Trade (% of GDP)",18.34718
"Japan","JPN","East Asia & Pacific","1986","Merchandise trade (% of GDP)",16.49439
"Japan","JPN","East Asia & Pacific","1986","Food imports (% of merchandise imports)",17.58358
"Japan","JPN","East Asia & Pacific","1986","Fuel imports (% of merchandise imports)",30.90151
"Japan","JPN","East Asia & Pacific","1986","Ores and metals imports (% of merchandise imports)",8.787106
"Japan","JPN","East Asia & Pacific","1986","Merchandise imports (current US$)",1.27553e+11
"Japan","JPN","East Asia & Pacific","1986","Merchandise imports from high-income economies (% of total merchandise imports)",71.63263
"Japan","JPN","East Asia & Pacific","1986","Food exports (% of merchandise exports)",0.7500917
"Japan","JPN","East Asia & Pacific","1986","Fuel exports (% of merchandise exports)",0.2812774
"Japan","JPN","East Asia & Pacific","1986","Ores and metals exports (% of merchandise exports)",0.8537089
"Japan","JPN","East Asia & Pacific","1986","Merchandise exports (current US$)",2.10757e+11
"Japan","JPN","East Asia & Pacific","1986","Merchandise exports to high-income economies (% of total merchandise exports)",79.4242
"South Korea","KOR","East Asia & Pacific","1986","Energy imports, net (% of energy use)",69.78752
"South Korea","KOR","East Asia & Pacific","1986","Arms imports (SIPRI trend indicator values)",8.52e+08
"South Korea","KOR","East Asia & Pacific","1986","Exports of goods and services (% of GDP)",33.1229
"South Korea","KOR","East Asia & Pacific","1986","Imports of goods and services (% of GDP)",28.41732
"South Korea","KOR","East Asia & Pacific","1986","Trade (% of GDP)",61.54022
"South Korea","KOR","East Asia & Pacific","1986","Merchandise trade (% of GDP)",55.3543
"South Korea","KOR","East Asia & Pacific","1986","Food imports (% of merchandise imports)",5.738548
"South Korea","KOR","East Asia & Pacific","1986","Fuel imports (% of merchandise imports)",15.93983
"South Korea","KOR","East Asia & Pacific","1986","Ores and metals imports (% of merchandise imports)",6.246831
"South Korea","KOR","East Asia & Pacific","1986","Merchandise imports (current US$)",3.1585e+10
"South Korea","KOR","East Asia & Pacific","1986","Merchandise imports from high-income economies (% of total merchandise imports)",83.23134
"South Korea","KOR","East Asia & Pacific","1986","Food exports (% of merchandise exports)",4.809524
"South Korea","KOR","East Asia & Pacific","1986","Fuel exports (% of merchandise exports)",1.78079
"South Korea","KOR","East Asia & Pacific","1986","Ores and metals exports (% of merchandise exports)",0.6593215
"South Korea","KOR","East Asia & Pacific","1986","Merchandise exports (current US$)",3.4715e+10
"South Korea","KOR","East Asia & Pacific","1986","Merchandise exports to high-income economies (% of total merchandise exports)",86.79732
"Saudi Arabia","SAU","Middle East & North Africa","1986","Energy imports, net (% of energy use)",-522.0956
"Saudi Arabia","SAU","Middle East & North Africa","1986","Arms imports (SIPRI trend indicator values)",2.847e+09
"Saudi Arabia","SAU","Middle East & North Africa","1986","Exports of goods and services (% of GDP)",26.703
"Saudi Arabia","SAU","Middle East & North Africa","1986","Imports of goods and services (% of GDP)",35.78629
"Saudi Arabia","SAU","Middle East & North Africa","1986","Trade (% of GDP)",62.48929
"Saudi Arabia","SAU","Middle East & North Africa","1986","Merchandise trade (% of GDP)",45.18874
"Saudi Arabia","SAU","Middle East & North Africa","1986","Food imports (% of merchandise imports)",16.46288
"Saudi Arabia","SAU","Middle East & North Africa","1986","Fuel imports (% of merchandise imports)",0.2484331
"Saudi Arabia","SAU","Middle East & North Africa","1986","Ores and metals imports (% of merchandise imports)",1.422119
"Saudi Arabia","SAU","Middle East & North Africa","1986","Merchandise imports (current US$)",1.9112e+10
"Saudi Arabia","SAU","Middle East & North Africa","1986","Merchandise imports from high-income economies (% of total merchandise imports)",86.48103
"Saudi Arabia","SAU","Middle East & North Africa","1986","Food exports (% of merchandise exports)",NA
"Saudi Arabia","SAU","Middle East & North Africa","1986","Fuel exports (% of merchandise exports)",NA
"Saudi Arabia","SAU","Middle East & North Africa","1986","Ores and metals exports (% of merchandise exports)",NA
"Saudi Arabia","SAU","Middle East & North Africa","1986","Merchandise exports (current US$)",2.0185e+10
"Saudi Arabia","SAU","Middle East & North Africa","1986","Merchandise exports to high-income economies (% of total merchandise exports)",82.99165
"United States","USA","North America","1986","Energy imports, net (% of energy use)",12.04865
"United States","USA","North America","1986","Arms imports (SIPRI trend indicator values)",4.31e+08
"United States","USA","North America","1986","Exports of goods and services (% of GDP)",6.993228
"United States","USA","North America","1986","Imports of goods and services (% of GDP)",9.86605
"United States","USA","North America","1986","Trade (% of GDP)",16.85928
"United States","USA","North America","1986","Merchandise trade (% of GDP)",13.27739
"United States","USA","North America","1986","Food imports (% of merchandise imports)",7.146647
"United States","USA","North America","1986","Fuel imports (% of merchandise imports)",10.4278
"United States","USA","North America","1986","Ores and metals imports (% of merchandise imports)",2.852549
"United States","USA","North America","1986","Merchandise imports (current US$)",3.82295e+11
"United States","USA","North America","1986","Merchandise imports from high-income economies (% of total merchandise imports)",81.00535
"United States","USA","North America","1986","Food exports (% of merchandise exports)",12.59778
"United States","USA","North America","1986","Fuel exports (% of merchandise exports)",3.97392
"United States","USA","North America","1986","Ores and metals exports (% of merchandise exports)",2.655566
"United States","USA","North America","1986","Merchandise exports (current US$)",2.27158e+11
"United States","USA","North America","1986","Merchandise exports to high-income economies (% of total merchandise exports)",76.27418
"Canada","CAN","North America","1987","Energy imports, net (% of energy use)",-24.55439
"Canada","CAN","North America","1987","Arms imports (SIPRI trend indicator values)",7.86e+08
"Canada","CAN","North America","1987","Exports of goods and services (% of GDP)",26.03624
"Canada","CAN","North America","1987","Imports of goods and services (% of GDP)",24.83363
"Canada","CAN","North America","1987","Trade (% of GDP)",50.86987
"Canada","CAN","North America","1987","Merchandise trade (% of GDP)",44.22759
"Canada","CAN","North America","1987","Food imports (% of merchandise imports)",6.049298
"Canada","CAN","North America","1987","Fuel imports (% of merchandise imports)",4.893568
"Canada","CAN","North America","1987","Ores and metals imports (% of merchandise imports)",2.568675
"Canada","CAN","North America","1987","Merchandise imports (current US$)",9.2593e+10
"Canada","CAN","North America","1987","Merchandise imports from high-income economies (% of total merchandise imports)",91.2818
"Canada","CAN","North America","1987","Food exports (% of merchandise exports)",9.404433
"Canada","CAN","North America","1987","Fuel exports (% of merchandise exports)",10.10086
"Canada","CAN","North America","1987","Ores and metals exports (% of merchandise exports)",8.527817
"Canada","CAN","North America","1987","Merchandise exports (current US$)",9.8168e+10
"Canada","CAN","North America","1987","Merchandise exports to high-income economies (% of total merchandise exports)",89.28435
"Germany","DEU","Europe & Central Asia","1987","Energy imports, net (% of energy use)",44.47393
"Germany","DEU","Europe & Central Asia","1987","Arms imports (SIPRI trend indicator values)",3.48e+08
"Germany","DEU","Europe & Central Asia","1987","Exports of goods and services (% of GDP)",20.73979
"Germany","DEU","Europe & Central Asia","1987","Imports of goods and services (% of GDP)",21.08666
"Germany","DEU","Europe & Central Asia","1987","Trade (% of GDP)",41.82645
"Germany","DEU","Europe & Central Asia","1987","Merchandise trade (% of GDP)",40.42561
"Germany","DEU","Europe & Central Asia","1987","Food imports (% of merchandise imports)",11.94523
"Germany","DEU","Europe & Central Asia","1987","Fuel imports (% of merchandise imports)",9.482484
"Germany","DEU","Europe & Central Asia","1987","Ores and metals imports (% of merchandise imports)",4.22329
"Germany","DEU","Europe & Central Asia","1987","Merchandise imports (current US$)",2.28441e+11
"Germany","DEU","Europe & Central Asia","1987","Merchandise imports from high-income economies (% of total merchandise imports)",79.42532
"Germany","DEU","Europe & Central Asia","1987","Food exports (% of merchandise exports)",4.915365
"Germany","DEU","Europe & Central Asia","1987","Fuel exports (% of merchandise exports)",1.317109
"Germany","DEU","Europe & Central Asia","1987","Ores and metals exports (% of merchandise exports)",2.309098
"Germany","DEU","Europe & Central Asia","1987","Merchandise exports (current US$)",2.94369e+11
"Germany","DEU","Europe & Central Asia","1987","Merchandise exports to high-income economies (% of total merchandise exports)",80.48403
"France","FRA","Europe & Central Asia","1987","Energy imports, net (% of energy use)",51.09265
"France","FRA","Europe & Central Asia","1987","Arms imports (SIPRI trend indicator values)",8.4e+07
"France","FRA","Europe & Central Asia","1987","Exports of goods and services (% of GDP)",19.4317
"France","FRA","Europe & Central Asia","1987","Imports of goods and services (% of GDP)",20.54181
"France","FRA","Europe & Central Asia","1987","Trade (% of GDP)",39.97351
"France","FRA","Europe & Central Asia","1987","Merchandise trade (% of GDP)",32.70123
"France","FRA","Europe & Central Asia","1987","Food imports (% of merchandise imports)",11.08093
"France","FRA","Europe & Central Asia","1987","Fuel imports (% of merchandise imports)",10.74981
"France","FRA","Europe & Central Asia","1987","Ores and metals imports (% of merchandise imports)",3.339315
"France","FRA","Europe & Central Asia","1987","Merchandise imports (current US$)",1.58476e+11
